customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Is_New_Customer,Total_Extra_Services,Charge_Spike_Ratio,Tenure_Group,Display_Contract,Bill_Shock
4583-PARNH,1,1,1,0,16,1,0,0,0,1,1,0,1,1,91.55,1540.05,0,1,0,0,0,0,1,0,0,3,0.951,1-2 Years,Month-to-Month,Stable Bill
1116-FRYVH,0,0,1,1,48,0,0,1,1,0,1,0,0,0,39.4,1978.65,0,0,0,0,1,0,0,1,0,3,0.956,2-4 Years,2-Year,Stable Bill
1421-HCERK,1,1,1,0,30,1,1,1,1,1,1,1,0,1,105.7,3181.8,0,1,0,0,0,0,0,0,0,5,0.997,2-4 Years,Month-to-Month,Stable Bill
9633-XQABV,0,0,0,0,3,1,0,0,0,0,0,0,0,1,70.25,229.7,0,1,0,0,0,0,1,0,1,0,0.918,0-1 Year,Month-to-Month,Stable Bill
0716-BQNDX,1,1,0,0,57,1,1,1,0,0,1,0,1,0,93.75,5625.55,0,1,0,0,1,0,1,0,0,3,0.95,4+ Years,2-Year,Stable Bill
1265-XTECC,0,1,1,0,68,1,1,1,1,0,0,0,1,1,96.55,6581.9,1,1,0,1,0,1,0,0,0,3,0.997,4+ Years,1-Year,Stable Bill
1183-CANVH,0,0,1,0,23,1,0,0,0,0,1,1,0,0,60.0,1347.15,0,0,0,1,0,0,0,0,0,2,1.024,1-2 Years,1-Year,Stable Bill
1972-XMUWV,0,0,1,0,65,1,0,0,0,0,1,1,0,1,59.8,3808.2,0,0,0,0,1,1,0,0,0,2,1.021,4+ Years,2-Year,Stable Bill
8679-LZBMD,1,0,1,0,44,1,0,0,0,0,0,1,1,1,90.65,3974.15,0,1,0,1,0,0,0,0,0,2,1.004,2-4 Years,1-Year,Stable Bill
3407-JMJQQ,0,0,1,1,71,1,1,1,1,1,0,1,1,1,109.0,7661.8,0,1,0,0,1,0,0,0,0,5,1.01,4+ Years,2-Year,Stable Bill
6252-DFGTK,0,0,1,0,37,1,1,1,0,1,1,0,0,0,68.1,2479.25,0,0,0,1,0,1,0,0,0,3,1.016,2-4 Years,1-Year,Stable Bill
1539-LNKHM,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.4,266.6,0,0,1,0,0,0,0,1,1,0,0.918,0-1 Year,Month-to-Month,Stable Bill
8645-KOMJQ,1,0,1,1,69,1,1,0,1,1,1,1,1,1,81.95,5601.4,0,0,0,0,1,0,0,0,0,5,1.009,4+ Years,2-Year,Stable Bill
0289-IVARM,0,0,0,0,35,1,0,1,1,1,0,0,0,0,60.55,1982.6,0,0,0,0,0,0,1,0,0,3,1.069,2-4 Years,Month-to-Month,Bill Spiked (>5%)
9761-XUJWD,1,0,0,0,5,1,0,0,1,0,1,0,1,1,65.6,339.9,0,0,0,0,0,0,0,0,1,3,0.965,0-1 Year,Month-to-Month,Stable Bill
4057-FKCZK,1,0,1,1,58,1,1,0,0,0,0,1,0,0,82.5,4828.05,0,1,0,0,1,0,0,0,0,1,0.991,4+ Years,2-Year,Stable Bill
4291-TPNFG,1,0,1,0,72,1,1,1,1,1,1,0,1,1,82.3,5980.55,0,0,0,0,1,0,0,0,0,5,0.991,4+ Years,2-Year,Stable Bill
6087-YPWHO,1,0,1,0,72,1,1,1,1,1,1,0,0,0,68.15,4808.7,0,0,0,0,1,0,0,1,0,4,1.02,4+ Years,2-Year,Stable Bill
3090-QFUVD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,0,1,0,0,1,0,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
2237-ZFSMY,0,0,0,0,39,1,0,1,0,1,1,1,0,1,95.55,3692.85,1,1,0,1,0,0,1,0,0,4,1.009,2-4 Years,1-Year,Stable Bill
1722-LDZJS,1,0,1,1,53,1,0,0,0,0,0,0,0,0,20.2,1068.15,0,0,1,1,0,1,0,0,0,0,1.002,4+ Years,1-Year,Stable Bill
1818-ESQMW,0,0,0,0,27,1,0,0,0,1,1,0,1,1,89.2,2383.6,0,1,0,0,0,0,1,0,0,3,1.01,2-4 Years,Month-to-Month,Stable Bill
4871-JTKJF,0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
1415-YFWLT,0,1,0,0,1,1,0,0,0,0,0,1,1,1,89.3,89.3,1,1,0,0,0,0,1,0,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
7401-RUBNK,0,0,1,0,18,1,0,1,0,0,0,0,0,0,74.8,1438.05,0,1,0,0,0,0,1,0,0,1,0.936,1-2 Years,Month-to-Month,Stable Bill
0506-YLVKJ,1,0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,917.45,0,0,1,0,1,0,0,1,0,0,1.013,2-4 Years,2-Year,Stable Bill
8661-BOYNW,0,0,1,0,72,1,1,1,0,1,1,1,1,1,84.4,6096.45,0,0,0,0,1,1,0,0,0,5,0.997,4+ Years,2-Year,Stable Bill
6711-VTNRE,0,0,0,0,36,1,0,0,0,1,1,0,1,1,87.55,3078.1,1,1,0,0,0,0,1,0,0,3,1.024,2-4 Years,Month-to-Month,Stable Bill
4815-GBTCD,0,0,1,0,4,0,0,0,0,0,0,0,0,1,25.15,99.95,0,0,0,0,0,0,1,0,1,0,1.007,0-1 Year,Month-to-Month,Stable Bill
2805-AUFQN,0,0,0,0,25,1,0,0,0,0,0,0,0,0,19.8,475.2,0,0,1,0,1,1,0,0,0,0,1.042,2-4 Years,2-Year,Stable Bill
0980-PVMRC,0,0,1,1,40,0,0,0,1,0,0,1,1,1,50.85,2036.55,0,0,0,0,0,0,1,0,0,3,0.999,2-4 Years,Month-to-Month,Stable Bill
7233-DRTRF,1,0,1,0,63,1,1,0,1,1,0,1,1,1,102.4,6444.05,0,1,0,0,0,0,1,0,0,4,1.001,4+ Years,Month-to-Month,Stable Bill
3500-RMZLT,0,1,0,0,15,1,0,1,0,1,1,0,1,1,96.3,1426.75,1,1,0,0,0,0,0,1,0,4,1.012,1-2 Years,Month-to-Month,Stable Bill
3873-NFTGI,1,0,0,0,14,1,1,0,1,0,0,0,0,1,55.5,767.55,0,0,0,0,0,1,0,0,0,1,1.012,1-2 Years,Month-to-Month,Stable Bill
1162-ECVII,1,1,1,0,72,1,1,0,1,1,1,1,1,1,109.75,7932.5,0,1,0,0,1,0,0,0,0,5,0.996,4+ Years,2-Year,Stable Bill
7048-GXDAY,1,0,0,0,39,1,1,1,1,0,0,1,1,1,106.4,4040.65,0,1,0,0,0,0,1,0,0,4,1.027,2-4 Years,Month-to-Month,Stable Bill
8571-ZCMCX,0,0,1,1,47,0,0,1,1,1,0,1,1,1,60.0,2768.65,0,0,0,0,1,1,0,0,0,5,1.019,2-4 Years,2-Year,Stable Bill
1169-WCVAK,1,0,1,0,19,1,1,1,1,0,1,0,0,1,88.8,1672.35,0,1,0,0,0,1,0,0,0,3,1.009,1-2 Years,Month-to-Month,Stable Bill
4548-SDBKE,0,0,0,0,5,1,1,0,0,0,0,1,0,1,85.2,474.8,1,1,0,0,0,0,1,0,1,1,0.897,0-1 Year,Month-to-Month,Stable Bill
8066-POXGX,0,0,0,0,13,0,0,0,0,0,0,0,1,1,35.1,446.1,1,0,0,0,0,0,1,0,0,1,1.023,1-2 Years,Month-to-Month,Stable Bill
7129-CAKJW,0,0,0,0,17,1,1,0,0,1,0,0,0,0,80.05,1345.65,0,1,0,0,0,0,0,0,0,1,1.011,1-2 Years,Month-to-Month,Stable Bill
8695-ARGXZ,1,1,1,0,34,1,1,0,0,0,0,0,0,1,75.55,2425.4,0,1,0,0,0,0,1,0,0,0,1.059,2-4 Years,Month-to-Month,Bill Spiked (>5%)
3570-YUEKJ,0,0,0,0,42,1,0,0,1,0,0,0,0,1,49.55,2077.95,0,0,0,0,0,0,1,0,0,1,1.002,2-4 Years,Month-to-Month,Stable Bill
4143-OOBWZ,1,0,1,0,5,1,1,0,1,0,0,0,0,1,81.3,416.3,1,1,0,0,0,0,1,0,1,1,0.976,0-1 Year,Month-to-Month,Stable Bill
1555-HAPSU,0,0,1,1,71,1,1,0,0,0,0,0,0,0,23.9,1663.5,0,0,1,0,1,1,0,0,0,0,1.02,4+ Years,2-Year,Stable Bill
1697-NVVGY,1,1,1,0,19,1,0,1,0,1,0,1,0,0,66.4,1286.05,0,0,0,0,0,0,0,0,0,3,0.981,1-2 Years,Month-to-Month,Stable Bill
7854-EKTJL,0,0,0,1,2,1,0,0,0,0,0,0,0,1,19.6,35.85,1,0,1,0,0,0,1,0,1,0,1.093,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8464-EETCQ,1,0,0,0,57,1,0,0,0,0,0,0,0,0,18.8,1094.35,0,0,1,0,1,1,0,0,0,0,0.979,4+ Years,2-Year,Stable Bill
2419-FSORS,1,0,1,0,72,1,1,0,1,1,1,1,1,1,108.4,7719.5,0,1,0,0,1,0,1,0,0,5,1.011,4+ Years,2-Year,Stable Bill
8132-YPVBX,0,0,0,0,6,1,0,0,1,0,0,0,1,1,85.95,514.6,0,1,0,0,0,0,0,1,1,2,1.002,0-1 Year,Month-to-Month,Stable Bill
9102-IAYHT,0,0,1,1,17,1,1,0,0,0,0,0,1,1,85.45,1451.6,1,1,0,0,0,0,1,0,0,1,1.001,1-2 Years,Month-to-Month,Stable Bill
6754-LZUKA,1,0,1,0,61,1,1,0,1,1,0,1,1,0,80.9,4932.5,0,0,0,0,1,0,0,0,0,4,1.0,4+ Years,2-Year,Stable Bill
3422-LYEPQ,1,0,1,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
8099-MZPUJ,1,0,1,1,48,1,1,1,1,1,1,1,1,0,111.8,5443.65,0,1,0,0,1,1,0,0,0,6,0.986,2-4 Years,2-Year,Stable Bill
0787-LHDYT,1,0,0,0,16,1,0,0,0,0,0,0,0,1,20.6,330.25,0,0,1,0,0,1,0,0,0,0,0.998,1-2 Years,Month-to-Month,Stable Bill
2642-DTVCO,1,1,0,0,9,1,1,0,0,0,0,0,1,1,85.05,746.5,1,1,0,0,0,0,1,0,1,1,1.025,0-1 Year,Month-to-Month,Stable Bill
0374-IOEGQ,0,0,0,0,3,1,0,0,0,0,0,0,0,0,44.6,122.7,0,0,0,0,0,0,1,0,1,0,1.09,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4361-JEIVL,1,0,0,1,1,1,0,0,0,0,0,0,0,1,44.4,44.4,1,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
3197-NNYNB,1,0,0,0,65,1,1,0,1,1,0,1,1,0,105.1,6631.85,0,1,0,0,1,1,0,0,0,4,1.03,4+ Years,2-Year,Stable Bill
3396-DKDEL,0,0,1,1,70,1,1,1,1,1,1,1,1,1,115.15,8250.0,0,1,0,0,1,1,0,0,0,6,0.977,4+ Years,2-Year,Stable Bill
1752-OZXFY,1,0,1,0,60,1,0,1,0,0,0,1,0,1,59.8,3561.15,0,0,0,1,0,0,0,1,0,2,1.008,4+ Years,1-Year,Stable Bill
9066-QRSDU,0,0,1,0,69,1,1,0,0,0,0,0,0,1,26.3,1763.55,0,0,1,1,0,0,1,0,0,0,1.029,4+ Years,1-Year,Stable Bill
9112-WSNPU,0,1,0,0,35,1,0,0,0,0,0,0,0,0,70.55,2419.0,0,1,0,0,0,0,1,0,0,0,1.021,2-4 Years,Month-to-Month,Stable Bill
9867-NNXLC,0,0,0,0,22,1,0,0,0,0,0,0,0,1,20.05,470.2,0,0,1,0,0,0,0,1,0,0,0.938,1-2 Years,Month-to-Month,Stable Bill
5321-NTRKC,1,0,1,1,66,1,1,0,1,1,0,1,1,0,79.85,5234.95,0,0,0,0,1,0,0,0,0,4,1.007,4+ Years,2-Year,Stable Bill
1363-TXLSL,1,1,1,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
9507-EXLTT,0,0,1,0,1,1,0,0,0,0,0,1,0,1,79.35,79.35,1,1,0,0,0,0,0,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
3161-GETRM,1,0,1,1,34,1,1,0,0,1,0,0,1,1,90.05,3097.0,0,1,0,0,0,1,0,0,0,2,0.989,2-4 Years,Month-to-Month,Stable Bill
0402-OAMEN,0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.45,1709.1,0,0,1,0,1,0,0,0,0,0,1.03,4+ Years,2-Year,Stable Bill
6933-VLYFX,1,0,1,1,31,0,0,1,0,1,1,1,1,0,59.95,1848.8,0,0,0,1,0,0,1,0,0,5,1.005,2-4 Years,1-Year,Stable Bill
6754-WKSHP,1,0,0,1,30,1,1,0,0,0,0,0,0,0,25.35,723.3,0,0,1,1,0,0,0,0,0,0,1.051,2-4 Years,1-Year,Bill Spiked (>5%)
9846-GKXAS,0,0,0,0,9,1,0,0,0,0,0,1,1,1,90.8,809.75,1,1,0,0,0,0,0,0,1,2,1.009,0-1 Year,Month-to-Month,Stable Bill
6017-PPLPX,1,0,1,1,20,1,0,0,0,0,0,0,0,1,70.45,1470.95,1,1,0,0,0,0,1,0,0,0,0.958,1-2 Years,Month-to-Month,Stable Bill
4976-LNFVV,1,1,1,0,19,0,0,0,1,1,0,0,0,1,34.3,577.15,0,0,0,0,0,1,0,0,0,2,1.129,1-2 Years,Month-to-Month,Bill Spiked (>5%)
5055-MGMGF,0,0,1,0,65,1,1,1,0,1,0,1,1,1,105.05,6914.95,0,1,0,0,0,0,1,0,0,4,0.987,4+ Years,Month-to-Month,Stable Bill
4641-FROLU,0,0,1,1,30,1,0,0,0,0,0,0,0,0,19.3,602.9,0,0,1,0,1,0,0,1,0,0,0.96,2-4 Years,2-Year,Stable Bill
2862-JVEOY,1,0,0,0,6,1,0,0,0,0,0,0,0,0,19.15,124.4,0,0,1,1,0,0,0,1,1,0,0.924,0-1 Year,1-Year,Stable Bill
2969-QWUBZ,0,0,0,0,2,0,0,0,1,0,0,1,1,0,51.4,96.8,0,0,0,0,0,0,1,0,1,3,1.062,0-1 Year,Month-to-Month,Bill Spiked (>5%)
9822-BIIGN,1,0,1,1,53,1,1,1,0,0,1,0,1,0,71.85,3827.9,0,0,0,0,0,0,1,0,0,3,0.995,4+ Years,Month-to-Month,Stable Bill
2077-MPJQO,1,1,1,0,7,1,1,0,0,0,0,0,0,1,75.4,533.05,0,1,0,0,0,0,1,0,1,0,0.99,0-1 Year,Month-to-Month,Stable Bill
1534-OULXE,0,0,1,1,61,1,0,1,0,0,0,0,0,1,49.7,2961.4,0,0,0,1,0,0,0,0,0,1,1.024,4+ Years,1-Year,Stable Bill
7136-RVDTZ,1,1,0,0,70,0,0,0,0,0,0,1,1,1,45.25,3264.45,1,0,0,1,0,0,1,0,0,2,0.97,4+ Years,1-Year,Stable Bill
2971-SGAFL,0,0,0,0,13,1,1,1,0,1,0,1,1,1,78.75,995.35,0,0,0,0,0,0,1,0,0,4,1.029,1-2 Years,Month-to-Month,Stable Bill
1480-IVEVR,1,1,1,0,35,1,1,0,0,1,0,0,0,1,81.6,2815.25,0,1,0,1,0,0,0,0,0,1,1.014,2-4 Years,1-Year,Stable Bill
2905-KFQUV,0,0,1,0,2,1,0,0,0,0,0,0,0,1,70.4,154.8,0,1,0,0,0,1,0,0,1,0,0.91,0-1 Year,Month-to-Month,Stable Bill
4581-SSPWD,0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.8,246.3,1,1,0,0,0,0,1,0,1,0,0.923,0-1 Year,Month-to-Month,Stable Bill
3370-HXOPH,0,0,0,0,3,1,1,0,0,0,0,0,0,0,76.1,257.6,0,1,0,0,0,0,1,0,1,0,0.886,0-1 Year,Month-to-Month,Stable Bill
9391-YZEJW,0,0,0,0,62,1,1,0,0,0,0,1,1,1,94.0,5757.2,0,1,0,1,0,0,0,0,0,2,1.012,4+ Years,1-Year,Stable Bill
9958-MEKUC,1,0,1,1,72,1,1,1,1,1,1,0,1,0,103.95,7517.7,0,1,0,0,1,1,0,0,0,5,0.996,4+ Years,2-Year,Stable Bill
0281-CNTZX,1,0,1,0,63,1,0,0,0,0,0,0,0,1,19.95,1234.8,0,0,1,0,1,0,0,0,0,0,1.018,4+ Years,2-Year,Stable Bill
6927-WTFIV,1,1,0,0,20,1,0,0,0,0,0,0,0,0,71.3,1389.2,1,1,0,0,0,1,0,0,0,0,1.026,1-2 Years,Month-to-Month,Stable Bill
4118-CEVPF,0,1,0,0,35,1,1,1,1,1,1,1,1,1,110.8,3836.3,0,1,0,1,0,0,0,0,0,6,1.011,2-4 Years,1-Year,Stable Bill
3398-ZOUAA,1,1,1,0,21,1,0,0,0,0,0,0,0,1,69.1,1474.75,1,1,0,0,0,0,1,0,0,0,0.984,1-2 Years,Month-to-Month,Stable Bill
9114-VEPUF,1,0,1,0,62,1,1,1,1,0,0,0,1,0,96.1,6001.45,0,1,0,1,0,0,1,0,0,3,0.993,4+ Years,1-Year,Stable Bill
7876-BEUTG,0,0,0,0,15,1,1,0,0,0,0,0,0,1,48.8,720.1,0,0,0,0,0,0,0,1,0,0,1.017,1-2 Years,Month-to-Month,Stable Bill
2338-BQEZT,0,0,0,0,55,1,0,1,0,0,0,0,0,1,50.55,2832.75,0,0,0,0,0,1,0,0,0,1,0.981,4+ Years,Month-to-Month,Stable Bill
9873-MNDKV,0,0,0,0,11,1,0,0,0,0,0,0,0,1,44.65,472.25,0,0,0,0,0,0,0,1,1,0,1.04,0-1 Year,Month-to-Month,Stable Bill
0378-NHQXU,0,0,1,1,17,1,1,0,0,1,0,1,0,0,88.25,1460.65,1,1,0,0,0,0,1,0,0,2,1.027,1-2 Years,Month-to-Month,Stable Bill
8241-JUIQO,0,0,0,0,61,1,0,0,0,0,0,0,0,0,19.45,1336.35,0,0,1,1,0,0,0,0,0,0,0.888,4+ Years,1-Year,Stable Bill
2194-IIQOF,0,0,1,0,71,1,1,1,1,1,1,1,1,0,89.3,6388.65,0,0,0,0,1,1,0,0,0,6,0.992,4+ Years,2-Year,Stable Bill
4512-ZUIYL,0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.0,153.05,1,1,0,0,0,0,0,0,1,0,0.915,0-1 Year,Month-to-Month,Stable Bill
9631-RXVJM,1,0,0,0,35,1,0,0,0,0,0,0,0,0,19.25,677.9,0,0,1,0,1,0,0,1,0,0,0.994,2-4 Years,2-Year,Stable Bill
9584-EXCDZ,0,0,0,0,17,1,0,0,0,0,0,0,0,0,70.5,1165.6,0,1,0,0,0,0,0,0,0,0,1.028,1-2 Years,Month-to-Month,Stable Bill
7969-AULMZ,0,0,0,0,21,1,1,0,0,0,0,1,1,1,97.35,2119.5,1,1,0,0,0,0,1,0,0,2,0.965,1-2 Years,Month-to-Month,Stable Bill
5093-FEGLU,0,0,1,0,47,1,0,0,0,0,0,0,0,0,19.65,921.55,0,0,1,0,1,0,0,0,0,0,1.002,2-4 Years,2-Year,Stable Bill
2621-UDNLU,0,0,1,0,3,1,0,0,0,0,0,0,0,0,20.85,72.0,0,0,1,0,0,0,0,1,1,0,0.869,0-1 Year,Month-to-Month,Stable Bill
7526-IVLYU,1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.65,68.35,0,0,1,0,0,0,0,1,1,0,0.862,0-1 Year,Month-to-Month,Stable Bill
2428-HYUNX,1,1,1,0,44,1,0,0,0,0,0,0,0,1,19.35,847.25,0,0,1,0,1,1,0,0,0,0,1.005,2-4 Years,2-Year,Stable Bill
9214-EKVXR,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.0,44.0,0,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
3410-MHHUM,0,0,1,1,44,1,1,0,1,1,0,0,1,0,94.4,4295.35,0,1,0,1,0,0,1,0,0,3,0.967,2-4 Years,1-Year,Stable Bill
0568-ONFPC,1,0,1,1,5,1,1,0,0,0,0,0,0,1,25.9,135.0,1,0,1,0,0,0,0,0,1,0,0.959,0-1 Year,Month-to-Month,Stable Bill
0733-VUNUW,1,0,0,0,24,1,1,1,0,0,0,0,0,1,55.65,1400.55,1,0,0,0,0,0,0,0,0,1,0.954,1-2 Years,Month-to-Month,Stable Bill
4550-EVXNY,0,0,0,1,1,1,0,0,0,0,0,0,0,1,69.65,69.65,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
2122-YWVYA,0,0,0,0,18,1,0,1,0,0,0,0,0,1,75.4,1380.4,0,1,0,0,0,0,1,0,0,1,0.983,1-2 Years,Month-to-Month,Stable Bill
2968-SSGAA,0,0,0,0,10,1,1,0,0,1,0,1,1,1,100.6,1060.2,1,1,0,0,0,0,1,0,1,3,0.949,0-1 Year,Month-to-Month,Stable Bill
2296-DKZFP,0,0,1,0,65,1,0,1,1,1,0,0,1,0,71.0,4386.2,0,0,0,0,1,0,0,0,0,4,1.052,4+ Years,2-Year,Bill Spiked (>5%)
4844-JJWUY,0,1,0,0,1,1,0,0,1,0,0,0,1,1,86.0,86.0,1,1,0,0,0,0,1,0,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
6777-TGHTM,0,0,0,0,53,1,1,1,0,1,0,1,1,1,106.95,5785.5,1,1,0,1,0,1,0,0,0,4,0.98,4+ Years,1-Year,Stable Bill
8909-BOLNL,1,0,0,0,3,1,0,0,0,0,0,0,0,0,21.2,52.05,0,0,1,1,0,0,0,1,1,0,1.222,0-1 Year,1-Year,Bill Spiked (>5%)
6603-YRDCJ,1,0,1,0,33,1,0,1,1,0,1,0,0,1,61.05,2018.4,0,0,0,0,1,0,0,1,0,3,0.998,2-4 Years,2-Year,Stable Bill
3538-WZPHD,1,0,0,0,3,0,0,0,1,0,0,0,0,1,29.6,79.45,1,0,0,0,0,0,1,0,1,1,1.118,0-1 Year,Month-to-Month,Bill Spiked (>5%)
3229-USWAR,0,0,0,0,34,1,0,1,0,1,1,1,1,1,79.95,2727.3,0,0,0,1,0,0,0,0,0,5,0.997,2-4 Years,1-Year,Stable Bill
2138-VFAPZ,0,0,1,1,14,1,0,0,0,0,0,0,0,1,19.7,263.65,0,0,1,0,1,0,0,1,0,0,1.046,1-2 Years,2-Year,Stable Bill
6131-JLWZM,0,0,0,0,13,1,0,0,0,0,0,0,0,1,20.3,275.4,0,0,1,0,0,0,0,1,0,0,0.958,1-2 Years,Month-to-Month,Stable Bill
4785-QRJHC,1,1,1,0,46,0,0,0,1,1,1,1,1,1,59.9,2816.65,1,0,0,1,0,0,0,0,0,5,0.978,2-4 Years,1-Year,Stable Bill
0269-XFESX,1,0,1,1,23,1,1,0,0,0,0,0,0,0,24.35,538.5,0,0,1,1,0,0,0,1,0,0,1.04,1-2 Years,1-Year,Stable Bill
1709-EJDOX,0,0,1,1,47,1,0,0,0,0,0,0,0,0,19.75,948.9,0,0,1,0,1,0,0,1,0,0,0.978,2-4 Years,2-Year,Stable Bill
4316-XCSLJ,1,0,0,1,17,1,0,1,0,0,0,0,0,1,50.3,846.8,0,0,0,0,0,0,0,1,0,1,1.01,1-2 Years,Month-to-Month,Stable Bill
8610-WFCJF,0,0,1,1,49,1,1,0,0,0,0,1,1,1,95.6,4783.5,1,1,0,0,0,0,1,0,0,2,0.979,4+ Years,Month-to-Month,Stable Bill
9693-XMUOB,1,1,1,0,59,0,0,0,1,0,0,1,1,1,50.25,2997.45,0,0,0,0,0,0,1,0,0,3,0.989,4+ Years,Month-to-Month,Stable Bill
0383-CLDDA,0,0,0,0,69,1,1,1,0,1,1,1,1,1,85.35,5897.4,0,0,0,0,1,1,0,0,0,5,0.999,4+ Years,2-Year,Stable Bill
4905-JEFDW,1,0,0,0,11,0,0,0,0,1,0,1,0,1,41.6,470.6,1,0,0,1,0,0,1,0,1,2,0.972,0-1 Year,1-Year,Stable Bill
2709-UQGNP,1,0,0,0,10,1,0,1,0,0,0,0,0,1,51.65,524.5,0,0,0,0,0,0,0,1,1,1,0.985,0-1 Year,Month-to-Month,Stable Bill
3549-ZTMNH,1,0,1,1,12,1,1,0,0,0,0,0,0,1,24.0,269.65,0,0,1,0,1,0,0,0,1,0,1.068,0-1 Year,2-Year,Bill Spiked (>5%)
7881-INRLC,1,0,0,0,45,1,1,0,1,0,0,1,1,1,100.85,4740.0,1,1,0,0,0,1,0,0,0,3,0.957,2-4 Years,Month-to-Month,Stable Bill
8033-ATFAS,0,0,1,1,39,1,0,0,0,1,0,1,0,1,59.85,2341.5,0,0,0,0,0,0,0,1,0,2,0.997,2-4 Years,Month-to-Month,Stable Bill
1635-NZATJ,1,1,1,0,71,1,1,0,0,0,0,0,0,0,25.45,1789.65,0,0,1,0,1,1,0,0,0,0,1.01,4+ Years,2-Year,Stable Bill
0562-HKHML,1,0,1,1,71,1,1,0,0,0,0,0,0,0,23.9,1626.4,0,0,1,0,1,1,0,0,0,0,1.043,4+ Years,2-Year,Stable Bill
8277-RVRSV,0,0,1,1,33,1,1,0,0,0,0,0,0,0,24.15,800.3,0,0,1,1,0,1,0,0,0,0,0.996,2-4 Years,1-Year,Stable Bill
9943-VSZUV,1,1,0,0,67,1,1,0,0,0,0,0,0,1,75.7,5060.85,0,1,0,0,0,0,0,1,0,0,1.002,4+ Years,Month-to-Month,Stable Bill
0117-LFRMW,1,0,1,1,37,0,0,1,1,1,0,0,0,0,40.2,1448.8,1,0,0,0,0,0,0,0,0,3,1.027,2-4 Years,Month-to-Month,Stable Bill
6172-FECYY,1,0,1,1,49,1,1,0,0,0,0,1,0,0,84.5,4254.85,1,1,0,0,0,0,1,0,0,1,0.973,4+ Years,Month-to-Month,Stable Bill
7054-ENNGU,0,0,1,0,9,1,0,0,1,0,0,0,0,0,50.85,466.6,0,0,0,0,0,0,0,1,1,1,0.981,0-1 Year,Month-to-Month,Stable Bill
1455-HFBXA,1,0,1,0,52,1,1,1,0,1,1,0,0,1,91.6,4627.8,0,1,0,0,1,1,0,0,0,3,1.029,4+ Years,2-Year,Stable Bill
9402-CXWPL,0,0,0,0,70,1,1,0,1,0,0,1,1,0,98.9,6838.6,0,1,0,1,0,0,1,0,0,3,1.012,4+ Years,1-Year,Stable Bill
1628-BIZYP,1,0,0,0,1,1,0,0,1,0,0,0,1,1,85.0,85.0,0,1,0,0,0,0,1,0,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
1965-AKTSX,0,1,0,0,14,1,1,0,1,0,0,0,0,1,78.95,1101.85,1,1,0,0,0,0,1,0,0,1,1.003,1-2 Years,Month-to-Month,Stable Bill
0082-LDZUE,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.3,44.3,0,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4786-UKSNZ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,1,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
5343-SGUBI,0,0,0,0,52,1,1,0,1,0,0,0,0,1,80.2,4297.6,0,1,0,1,0,0,0,1,0,1,0.97,4+ Years,1-Year,Stable Bill
0856-NAOES,1,0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,0,0,0,0,0,0,0,1,1,2,0.882,0-1 Year,Month-to-Month,Stable Bill
1976-AZZPJ,1,0,1,0,7,0,0,1,1,0,0,0,0,0,34.2,256.6,0,0,0,0,0,0,0,1,1,2,0.933,0-1 Year,Month-to-Month,Stable Bill
